la_code,la_name,date_code,measurement,units,value,scottish_health_survey_indicator,sex
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,14,Long-term illness: Non-limiting long-term illness,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,72,Obesity: Not obese,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,12,Summary activity levels: Some activity,All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,20,Summary activity levels: Very low activity,All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,16,General health questionnaire (GHQ-12): Score 4+,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,15,General health questionnaire (GHQ-12): Score 4+,All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,18,Any cardiovascular condition: Has a cardiovascular condition,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,16,"Provide any regular help or care for any sick, disabled or frail person: Yes",All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,61,Summary activity levels: Meets recommendations,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,16,Doctor-diagnosed asthma: Yes,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,20,Any cardiovascular condition: Has a cardiovascular condition,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,80,Any cardiovascular condition: No cardiovascular condition,All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,82,Any cardiovascular condition: No cardiovascular condition,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,74,Self-assessed general health: Very good/Good,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,31,Long-term illness: Limiting long-term illness,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,87,Any cardiovascular condition: No cardiovascular condition,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,18,Smoking status: Current smoker,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,25,General health questionnaire (GHQ-12): Score 1-3,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,15,Fruit & vegetable consumption: 5 portions or more,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,11,Fruit & vegetable consumption: None,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,21,Self-assessed general health: Fair,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,20,Self-assessed general health: Fair,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,8,E-cigarette use: Currently using,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,38,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,75,Self-assessed general health: Very good/Good,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,32,Long-term illness: Limiting long-term illness,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,31,Overweight: Not overweight or obese,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,17,Alcohol consumption: Non-drinker,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,31,Obesity: Obese,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,22,Alcohol consumption: Hazardous/Harmful drinker,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,25,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,21,Alcohol consumption: Hazardous/Harmful drinker,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,16,Fruit & vegetable consumption: 5 portions or more,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,14,"Provide any regular help or care for any sick, disabled or frail person: Yes",All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,83,Any cardiovascular condition: No cardiovascular condition,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,20,Smoking status: Current smoker,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,15,Alcohol consumption: Non-drinker,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,77,Fruit & vegetable consumption: Less than 5 portions,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,4,E-cigarette use: Currently using,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,32,Overweight: Not overweight or obese,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,69,Overweight: Overweight (including obese),All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,68,Overweight: Overweight (including obese),All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,33,Long-term illness: Limiting long-term illness,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,55,Smoking status: Never smoked/Used to smoke occasionally,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,61,General health questionnaire (GHQ-12): Score 0,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,21,Fruit & vegetable consumption: 5 portions or more,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,11,Fruit & vegetable consumption: None,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,22,Summary activity levels: Very low activity,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,75,Self-assessed general health: Very good/Good,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,34,Obesity: Obese,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,63,General health questionnaire (GHQ-12): Score 0,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,60,Smoking status: Never smoked/Used to smoke occasionally,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,20,Self-assessed general health: Fair,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,68,Obesity: Not obese,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,32,Obesity: Obese,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,62,Summary activity levels: Meets recommendations,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,69,Obesity: Not obese,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,20,Alcohol consumption: Hazardous/Harmful drinker,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,59,General health questionnaire (GHQ-12): Score 0,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,58,General health questionnaire (GHQ-12): Score 0,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,38,Obesity: Obese,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,18,Doctor-diagnosed asthma: Yes,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,10,E-cigarette use: Ever previously used,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,68,Overweight: Overweight (including obese),All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,22,Summary activity levels: Very low activity,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,16,Long-term illness: Non-limiting long-term illness,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,64,Alcohol consumption: Moderate drinker,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,14,General health questionnaire (GHQ-12): Score 4+,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,9,E-cigarette use: Ever previously used,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,82,E-cigarette use: Never used,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,54,Long-term illness: No long-term illness,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,67,Fruit & vegetable consumption: Less than 5 portions,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,38,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,13,Any cardiovascular condition: Has a cardiovascular condition,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,23,Alcohol consumption: Hazardous/Harmful drinker,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,32,Overweight: Not overweight or obese,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,33,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,16,Doctor-diagnosed asthma: Yes,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,50,Long-term illness: No long-term illness,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,14,Long-term illness: Non-limiting long-term illness,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,20,Smoking status: Current smoker,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,8,Fruit & vegetable consumption: None,All
S12000047,Fife,2016-2019,Percent,Percent Of Adults,82,Doctor-diagnosed asthma: No,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,5,Summary activity levels: Low activity,All
S12000027,Shetland Islands,2015-2018,Percent,Percent Of Adults,23,General health questionnaire (GHQ-12): Score 1-3,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,62,Smoking status: Never smoked/Used to smoke occasionally,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,52,Long-term illness: No long-term illness,All
S12000047,Fife,2015-2018,Percent,Percent Of Adults,25,General health questionnaire (GHQ-12): Score 1-3,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,8,Fruit & vegetable consumption: None,All
S12000027,Shetland Islands,2016-2019,Percent,Percent Of Adults,23,General health questionnaire (GHQ-12): Score 1-3,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,86,Any cardiovascular condition: No cardiovascular condition,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,23,Obesity: Obese,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,16,General health questionnaire (GHQ-12): Score 4+,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,27,General health questionnaire (GHQ-12): Score 1-3,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,84,E-cigarette use: Never used,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,83,Doctor-diagnosed asthma: No,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,77,Obesity: Not obese,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,8,Fruit & vegetable consumption: None,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,41,Overweight: Not overweight or obese,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,19,Smoking status: Used to smoke regularly,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,87,Any cardiovascular condition: No cardiovascular condition,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,25,Alcohol consumption: Hazardous/Harmful drinker,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,33,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,9,Summary activity levels: Some activity,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,16,Self-assessed general health: Fair,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,9,Summary activity levels: Some activity,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,5,E-cigarette use: Currently using,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,15,Self-assessed general health: Fair,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,9,Fruit & vegetable consumption: None,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,29,General health questionnaire (GHQ-12): Score 1-3,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,18,Summary activity levels: Very low activity,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,19,Fruit & vegetable consumption: 5 portions or more,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,5,Self-assessed general health: Bad/Very bad,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,63,Long-term illness: No long-term illness,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,56,General health questionnaire (GHQ-12): Score 0,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,41,Overweight: Not overweight or obese,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,83,E-cigarette use: Never used,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,18,Smoking status: Used to smoke regularly,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,21,Smoking status: Current smoker,All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,23,Obesity: Obese,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,5,E-cigarette use: Currently using,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,71,Fruit & vegetable consumption: Less than 5 portions,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,65,Long-term illness: No long-term illness,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,56,Alcohol consumption: Moderate drinker,All
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,31,Life satisfaction: Mode (8),All
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,72,Fruit & vegetable consumption: Less than 5 portions,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,64,Alcohol consumption: Moderate drinker,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,31,Overweight: Not overweight or obese,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,16,Self-assessed general health: Fair,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,18,Alcohol consumption: Hazardous/Harmful drinker,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,16,Doctor-diagnosed asthma: Yes,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,8,Fruit & vegetable consumption: None,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,15,Smoking status: Current smoker,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,59,Long-term illness: No long-term illness,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,63,Summary activity levels: Meets recommendations,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,11,Summary activity levels: Some activity,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,14,Smoking status: Current smoker,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,13,General health questionnaire (GHQ-12): Score 4+,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,12,General health questionnaire (GHQ-12): Score 4+,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,30,Overweight: Not overweight or obese,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,27,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,33,Obesity: Obese,All
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,22,General health questionnaire (GHQ-12): Score 1-3,All
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,40,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),All
